Date,Electricity_Price_EUR_per_MWh
2017-08-30,39.66
2017-08-31,38.63
2017-09-01,39.88
2017-09-02,34.38
2017-09-03,33.37
2017-09-04,38.64
2017-09-05,40.02
2017-09-06,44.82
2017-09-07,37.3
2017-09-08,37.59
2017-09-09,33.54
2017-09-10,31.11
2017-09-11,38.98
2017-09-12,40.06
2017-09-13,35.57
2017-09-14,34.64
2017-09-15,40.04
2017-09-16,74.87
2017-09-17,37.29
2017-09-18,40.8
2017-09-19,40.87
2017-09-20,41.54
2017-09-21,39.44
2017-09-22,41.18
2017-09-23,36.11
2017-09-24,33.92
2017-09-25,39.77
2017-09-26,41.86
2017-09-27,39.89
2017-09-28,40.9
2017-09-29,40.44
2017-09-30,36.81
2017-10-01,31.53
2017-10-02,35.77
2017-10-03,36.97
2017-10-04,33.4
2017-10-05,33.8
2017-10-06,38.37
2017-10-07,30.38
2017-10-08,30.4
2017-10-09,37.29
2017-10-10,38.92
2017-10-11,41.36
2017-10-12,32.63
2017-10-13,41.44
2017-10-14,34.35
2017-10-15,33.83
2017-10-16,43.62
2017-10-17,54.02
2017-10-18,62.71
2017-10-19,46.31
2017-10-20,43.38
2017-10-21,64.7
2017-10-22,34.02
2017-10-23,76.79
2017-10-24,52.88
2017-10-25,34.86
2017-10-26,37.41
2017-10-27,36.75
2017-10-28,28.47
2017-10-29,26.52
2017-10-30,31.63
2017-10-31,36.87
2017-11-01,28.95
2017-11-02,34.72
2017-11-03,51.42
2017-11-04,35.56
2017-11-05,33.27
2017-11-06,55.04
2017-11-07,42.31
2017-11-08,41.3
2017-11-09,40.71
2017-11-10,33.25
2017-11-11,30.14
2017-11-12,33.5
2017-11-13,48.65
2017-11-14,40.79
2017-11-15,47.56
2017-11-16,41.97
2017-11-17,42.1
2017-11-18,32.24
2017-11-19,30.41
2017-11-20,40.1
2017-11-21,48.22
2017-11-22,39.76
2017-11-23,34.94
2017-11-24,38.85
2017-11-25,34.22
2017-11-26,28.79
2017-11-27,35.55
2017-11-28,39.16
2017-11-29,54.95
2017-11-30,46.92
2017-12-01,43.83
2017-12-02,39.9
2017-12-03,31.36
2017-12-04,37.7
2017-12-05,38.17
2017-12-06,33.15
2017-12-07,34.89
2017-12-08,34.67
2017-12-09,30.81
2017-12-10,28.47
2017-12-11,39.91
2017-12-12,34.82
2017-12-13,36.18
2017-12-14,34.32
2017-12-15,41.45
2017-12-16,36.81
2017-12-17,35.51
2017-12-18,46.46
2017-12-19,53.34
2017-12-20,49.1
2017-12-21,41.15
2017-12-22,37.15
2017-12-23,27.49
2017-12-24,22.69
2017-12-25,22.75
2017-12-26,24.82
2017-12-27,34.4
2017-12-28,35.73
2017-12-29,34.41
2017-12-30,31.39
2017-12-31,27.14
2018-01-01,25.52
2018-01-02,40.58
2018-01-03,34.78
2018-01-04,37.41
2018-01-05,36.72
2018-01-06,33.85
2018-01-07,32.77
2018-01-08,40.46
2018-01-09,36.63
2018-01-10,46.07
2018-01-11,49.63
2018-01-12,45.43
2018-01-13,34.82
2018-01-14,31.93
2018-01-15,39.19
2018-01-16,34.73
2018-01-17,39.82
2018-01-18,41.99
2018-01-19,47.93
2018-01-20,40.75
2018-01-21,35.41
2018-01-22,48.66
2018-01-23,46.3
2018-01-24,38.58
2018-01-25,37.71
2018-01-26,44.0
2018-01-27,38.47
2018-01-28,28.29
2018-01-29,37.27
2018-01-30,37.97
2018-01-31,40.22
2018-02-01,37.77
2018-02-02,46.63
2018-02-03,40.39
2018-02-04,34.59
2018-02-05,48.29
2018-02-06,46.85
2018-02-07,47.57
2018-02-08,48.28
2018-02-09,44.03
2018-02-10,36.74
2018-02-11,31.07
2018-02-12,42.55
2018-02-13,43.83
2018-02-14,45.01
2018-02-15,40.24
2018-02-16,42.27
2018-02-17,47.98
2018-02-18,36.84
2018-02-19,51.16
2018-02-20,48.82
2018-02-21,52.89
2018-02-22,49.54
2018-02-23,50.75
2018-02-24,38.06
2018-02-25,37.41
2018-02-26,55.44
2018-02-27,49.5
2018-02-28,52.23
2018-03-01,86.74
2018-03-02,58.73
2018-03-03,45.43
2018-03-04,41.0
2018-03-05,59.03
2018-03-06,50.86
2018-03-07,52.17
2018-03-08,43.99
2018-03-09,48.02
2018-03-10,47.53
2018-03-11,35.12
2018-03-12,43.23
2018-03-13,44.99
2018-03-14,48.86
2018-03-15,47.59
2018-03-16,40.9
2018-03-17,35.78
2018-03-18,35.59
2018-03-19,49.58
2018-03-20,51.58
2018-03-21,49.73
2018-03-22,48.04
2018-03-23,87.7
2018-03-24,45.89
2018-03-25,39.91
2018-03-26,48.58
2018-03-27,48.21
2018-03-28,47.55
2018-03-29,44.24
2018-03-30,48.6
2018-03-31,37.64
2018-04-01,25.45
2018-04-02,31.49
2018-04-03,45.6
2018-04-04,48.29
2018-04-05,45.85
2018-04-06,49.69
2018-04-07,39.71
2018-04-08,36.14
2018-04-09,47.76
2018-04-10,46.49
2018-04-11,43.39
2018-04-12,44.21
2018-04-13,41.81
2018-04-14,39.2
2018-04-15,39.54
2018-04-16,50.35
2018-04-17,48.06
2018-04-18,47.58
2018-04-19,49.08
2018-04-20,47.45
2018-04-21,38.68
2018-04-22,37.84
2018-04-23,44.12
2018-04-24,45.27
2018-04-25,49.61
2018-04-26,46.72
2018-04-27,48.09
2018-04-28,42.18
2018-04-29,36.18
2018-04-30,39.84
2018-05-01,36.68
2018-05-02,44.68
2018-05-03,38.82
2018-05-04,45.2
2018-05-05,43.2
2018-05-06,36.3
2018-05-07,71.98
2018-05-08,55.34
2018-05-09,52.8
2018-05-10,49.54
2018-05-11,49.1
2018-05-12,48.17
2018-05-13,38.97
2018-05-14,54.47
2018-05-15,61.56
2018-05-16,76.16
2018-05-17,60.49
2018-05-18,49.91
2018-05-19,47.98
2018-05-20,40.22
2018-05-21,53.31
2018-05-22,62.56
2018-05-23,58.25
2018-05-24,52.13
2018-05-25,54.12
2018-05-26,55.47
2018-05-27,40.43
2018-05-28,53.63
2018-05-29,52.98
2018-05-30,57.57
2018-05-31,46.06
2018-06-01,58.37
2018-06-02,48.35
2018-06-03,43.0
2018-06-04,54.62
2018-06-05,54.57
2018-06-06,55.49
2018-06-07,54.93
2018-06-08,56.73
2018-06-09,53.64
2018-06-10,45.09
2018-06-11,53.63
2018-06-12,58.04
2018-06-13,59.19
2018-06-14,56.19
2018-06-15,57.2
2018-06-16,51.58
