Date,Electricity_Price_EUR_per_MWh
2017-08-15,36.13
2017-08-16,50.77
2017-08-17,42.19
2017-08-18,45.13
2017-08-19,27.51
2017-08-20,26.81
2017-08-21,37.95
2017-08-22,44.43
2017-08-23,59.29
2017-08-24,41.94
2017-08-25,39.86
2017-08-26,33.89
2017-08-27,34.83
2017-08-28,47.33
2017-08-29,35.68
2017-08-30,37.37
2017-08-31,38.56
2017-09-01,38.15
2017-09-02,34.04
2017-09-03,33.25
2017-09-04,39.55
2017-09-05,46.63
2017-09-06,44.69
2017-09-07,41.65
2017-09-08,37.86
2017-09-09,31.98
2017-09-10,30.26
2017-09-11,35.82
2017-09-12,33.14
2017-09-13,37.53
2017-09-14,38.64
2017-09-15,39.56
2017-09-16,36.18
2017-09-17,36.25
2017-09-18,42.57
2017-09-19,40.71
2017-09-20,41.03
2017-09-21,37.96
2017-09-22,36.39
2017-09-23,32.35
2017-09-24,32.46
2017-09-25,34.23
2017-09-26,37.33
2017-09-27,37.72
2017-09-28,39.71
2017-09-29,38.62
2017-09-30,31.49
2017-10-01,29.27
2017-10-02,32.12
2017-10-03,29.86
2017-10-04,27.05
2017-10-05,33.18
2017-10-06,36.8
2017-10-07,28.85
2017-10-08,29.77
2017-10-09,41.08
2017-10-10,39.71
2017-10-11,50.53
2017-10-12,31.22
2017-10-13,35.11
2017-10-14,26.75
2017-10-15,26.1
2017-10-16,30.14
2017-10-17,32.16
2017-10-18,37.74
2017-10-19,42.9
2017-10-20,39.35
2017-10-21,28.97
2017-10-22,29.1
2017-10-23,45.22
2017-10-24,41.37
2017-10-25,30.39
2017-10-26,35.43
2017-10-27,35.05
2017-10-28,25.65
2017-10-29,22.15
2017-10-30,27.58
2017-10-31,36.1
2017-11-01,30.39
2017-11-02,32.47
2017-11-03,33.75
2017-11-04,27.57
2017-11-05,27.42
2017-11-06,29.58
2017-11-07,33.98
2017-11-08,32.04
2017-11-09,29.36
2017-11-10,31.38
2017-11-11,28.79
2017-11-12,30.85
2017-11-13,42.11
2017-11-14,35.49
2017-11-15,34.32
2017-11-16,33.11
2017-11-17,30.17
2017-11-18,27.28
2017-11-19,28.64
2017-11-20,40.47
2017-11-21,48.62
2017-11-22,34.56
2017-11-23,29.68
2017-11-24,32.58
2017-11-25,30.38
2017-11-26,28.62
2017-11-27,34.18
2017-11-28,37.64
2017-11-29,51.38
2017-11-30,44.29
2017-12-01,40.96
2017-12-02,30.38
2017-12-03,29.08
2017-12-04,36.87
2017-12-05,36.45
2017-12-06,33.74
2017-12-07,34.22
2017-12-08,30.06
2017-12-09,27.31
2017-12-10,28.36
2017-12-11,41.04
2017-12-12,34.1
2017-12-13,32.04
2017-12-14,32.39
2017-12-15,39.56
2017-12-16,30.92
2017-12-17,30.27
2017-12-18,42.69
2017-12-19,46.92
2017-12-20,32.44
2017-12-21,29.72
2017-12-22,32.84
2017-12-23,16.88
2017-12-24,24.21
2017-12-25,26.01
2017-12-26,25.46
2017-12-27,29.94
2017-12-28,34.41
2017-12-29,29.53
2017-12-30,26.82
2017-12-31,26.66
2018-01-01,24.42
2018-01-02,31.68
2018-01-03,28.8
2018-01-04,31.98
2018-01-05,31.21
2018-01-06,31.0
2018-01-07,28.26
2018-01-08,32.26
2018-01-09,34.37
2018-01-10,40.29
2018-01-11,43.08
2018-01-12,37.2
2018-01-13,32.46
2018-01-14,29.68
2018-01-15,32.23
2018-01-16,31.59
2018-01-17,40.5
2018-01-18,42.46
2018-01-19,54.06
2018-01-20,34.59
2018-01-21,34.53
2018-01-22,57.05
2018-01-23,78.28
2018-01-24,33.28
2018-01-25,33.69
2018-01-26,42.21
2018-01-27,32.69
2018-01-28,28.17
2018-01-29,36.17
2018-01-30,36.53
2018-01-31,45.72
2018-02-01,33.63
2018-02-02,36.7
2018-02-03,34.31
2018-02-04,33.55
2018-02-05,53.26
2018-02-06,47.61
2018-02-07,47.14
2018-02-08,42.51
2018-02-09,37.71
2018-02-10,32.67
2018-02-11,29.68
2018-02-12,39.35
2018-02-13,37.31
2018-02-14,38.6
2018-02-15,35.26
2018-02-16,40.43
2018-02-17,38.21
2018-02-18,36.12
2018-02-19,49.78
2018-02-20,53.19
2018-02-21,54.13
2018-02-22,50.89
2018-02-23,44.78
2018-02-24,38.47
2018-02-25,38.5
2018-02-26,49.14
2018-02-27,51.25
2018-02-28,90.29
2018-03-01,95.12
2018-03-02,64.77
2018-03-03,43.23
2018-03-04,40.92
2018-03-05,55.46
2018-03-06,48.97
2018-03-07,47.12
2018-03-08,40.12
2018-03-09,40.38
2018-03-10,37.28
2018-03-11,36.19
2018-03-12,42.35
2018-03-13,42.7
2018-03-14,47.72
2018-03-15,46.11
2018-03-16,41.77
2018-03-17,37.94
2018-03-18,37.19
2018-03-19,42.17
2018-03-20,43.64
2018-03-21,42.08
2018-03-22,41.31
2018-03-23,47.31
2018-03-24,40.15
2018-03-25,39.81
2018-03-26,47.88
2018-03-27,46.34
2018-03-28,46.87
